sendID state amount
C00032748 CA 5000
C00032805 CA 5000
C00032813 CA 2000
C00032979 CA 5000
C00032995 CA 5000
C00033050 CA 500
C00033704 CA 3575
C00033753 CA 6150
C00033779 CA 1000
C00033944 CA 1650
C00033969 CA 780
C00033977 CA 1000
C00034041 CA 1000
C00034132 CA 4200
C00034157 CA 3000
C00034173 CA 300
C00034207 CA 4500
C00034272 CA 1500
C00034330 CA 1000
C00034363 CA 2500
C00034405 CA 5000
C00034728 CA 200
C00034785 CA 500
C00034827 CA 2000
C00034934 CA 4999
C00035188 CA 5000
C00035204 CA 5000
C00035220 CA 500
C00035295 CA 5000
C00035451 CA 5000
C00035493 CA 1500
C00035667 CA 5000
C00035675 CA 2000
C00035683 CA 2500
C00035709 CA 3000
C00038570 CA 5000
C00038612 CA 1000
C00039040 CA 2500
C00039131 CA 2000
C00039172 CA 1000
C00039321 CA 5000
C00039438 CA 2000
C00039461 CA 3050
C00039479 CA 1000
C00039503 CA 1000
C00039552 CA 1000
C00039578 CA 1500
C00039610 CA 500
C00040014 CA 1000
C00040147 CA 500
C00040170 CA 1000
C00040279 CA 2500
C00040352 CA 1500
C00040394 CA 1000
C00040436 CA 1839
C00040469 CA 250
C00040550 CA 2000
C00040725 CA 1000
C00040741 CA 500
C00040907 CA 1000
C00040998 CA 5000
C00041178 CA 1500
C00041608 CA 250
C00041616 CA 2000
C00041954 CA 2750
C00041996 CA 1279
C00042002 CA 2000
C00042366 CA 1859987
C00042424 CA 1000
C00042655 CA 1500
C00042960 CA 200
C00043059 CA 1000
C00043091 CA 1000
C00043463 CA 1000
C00043687 CA 1500
C00044826 CA 600
C00045849 CA 500
C00046474 CA 1500
C00047415 CA 1250
C00048702 CA 500
C00051979 CA 1000
C00055236 CA 200
C00059832 CA 1500
C00059899 CA 779
C00060087 CA 1000
C00060103 CA 1000
C00060707 CA 2000
C00062224 CA 1000
C00062646 CA 1000
C00063131 CA 2250
C00063164 CA 5000
C00064766 CA 4500
C00065219 CA 811
C00065987 CA 2500
C00066472 CA 4999
C00068239 CA 1000
C00068528 CA 2500
C00069740 CA 300
C00072025 CA 1000
C00072926 CA 1000
