sendID state amount
C00034488 AR 4000
C00035006 AR 1000
C00035451 AR 5000
C00035675 AR 2000
C00035691 AR 3000
C00038612 AR 1000
C00039040 AR 5000
C00039321 AR 2000
C00039578 AR 2000
C00040279 AR 3000
C00040329 AR 3000
C00040584 AR 3000
C00040840 AR 1000
C00040923 AR 3000
C00040998 AR 9000
C00041608 AR 1000
C00042002 AR 4500
C00042069 AR 1000
C00042366 AR 52250
C00042960 AR 1000
C00043091 AR 5000
C00043463 AR 3000
C00043489 AR 2500
C00043687 AR 1000
C00044024 AR 1500
C00046086 AR 1000
C00046474 AR 2000
C00053553 AR 4950
C00060707 AR 5000
C00064766 AR 5000
C00064774 AR 5000
C00065987 AR 3000
C00066472 AR 4000
C00067504 AR 2000
C00067884 AR 3000
C00068692 AR 5000
C00072025 AR 5000
C00072769 AR 1000
C00073056 AR 3000
C00073627 AR 1000
C00074096 AR 1000
C00075275 AR 500
C00075820 AR 5000
C00075994 AR 5000
C00076182 AR 4000
C00076299 AR 1000
C00076810 AR 2000
C00077321 AR 5000
C00077354 AR 2500
C00077362 AR 1000
C00077552 AR 1000
C00078287 AR 1000
C00078451 AR 5000
C00080515 AR 4500
C00080721 AR 1000
C00081414 AR 3000
C00082040 AR 2000
C00082792 AR 5000
C00082917 AR 5000
C00083535 AR 1000
C00084475 AR 5000
C00084822 AR 1000
C00085316 AR 5000
C00085373 AR 2000
C00086348 AR 5000
C00087791 AR 5000
C00087874 AR 2000
C00087882 AR 1000
C00089136 AR 4000
C00089458 AR 5000
C00090415 AR 2500
C00091561 AR 5000
C00091942 AR 5000
C00095869 AR 1000
C00097485 AR 3000
C00097568 AR 3000
C00098061 AR 2000
C00099259 AR 2500
C00099754 AR 1500
C00099937 AR 2500
C00100107 AR 4000
C00100131 AR 3000
C00100404 AR 2000
C00100693 AR 3000
C00100974 AR 1000
C00101105 AR 5000
C00102517 AR 1000
C00103143 AR 1000
C00103937 AR 1000
C00104364 AR 2000
C00104802 AR 1000
C00104851 AR 5000
C00104885 AR 1000
C00105981 AR 4000
C00106146 AR 5000
C00106740 AR 2000
C00107128 AR 5000
C00107235 AR 5000
C00107615 AR 1001
C00107680 AR 1000
C00108209 AR 1000
C00108282 AR 3000
C00108290 AR 5000
C00109017 AR 4000
C00109306 AR 3000
C00109546 AR 3500
C00109819 AR 500
C00110197 AR 5000
C00110494 AR 4836
C00110585 AR 5000
C00110858 AR 4000
C00111278 AR 1000
C00111302 AR 2000
C00111559 AR 1000
C00112680 AR 5000
C00112888 AR 3500
C00113001 AR 1000
C00113241 AR 1000
C00113803 AR 2500
C00113902 AR 1000
C00114025 AR 2000
C00114132 AR 5000
C00115303 AR 2000
C00116996 AR 1500
C00117408 AR 1000
C00117838 AR 1000
C00118208 AR 1000
C00118430 AR 250
C00118943 AR 3000
C00119008 AR 2000
C00119354 AR 1000
C00120238 AR 1000
C00121368 AR 5000
C00122671 AR 1000
C00123612 AR 1000
C00126763 AR 5000
C00126847 AR 500
C00127621 AR 3500
C00127811 AR 5000
C00128231 AR 5000
C00128512 AR 2750
C00128868 AR 1000
C00129122 AR 1000
C00130658 AR 1500
C00131045 AR 1000
C00133611 AR 500
C00135368 AR 4000
C00138560 AR 1000
C00139097 AR 200
C00139659 AR 2500
C00139741 AR 5000
C00140061 AR 1000
C00140590 AR 5000
C00142711 AR 3000
C00143560 AR 2000
C00143743 AR 5000
C00144311 AR 1000
C00144345 AR 2000
C00144766 AR 5000
C00145722 AR 5000
C00147066 AR 4000
C00147173 AR 1000
C00147975 AR 5000
C00147983 AR 5000
C00150367 AR 3000
C00150672 AR 4000
C00150755 AR 5000
C00151282 AR 500
C00151332 AR 500
C00151340 AR 2500
C00151811 AR 5000
C00152579 AR 1000
C00153171 AR 500
C00155770 AR 1000
C00155853 AR 1000
C00157586 AR 1000
C00157875 AR 1000
C00158980 AR 1000
C00159319 AR 50
C00159954 AR 1000
C00160986 AR 3000
C00161422 AR 2000
C00161604 AR 2000
C00163048 AR 6000
C00164145 AR 1000
C00164152 AR 2000
C00164392 AR 5000
C00165688 AR 5000
C00165753 AR 5000
C00166074 AR 3000
C00166223 AR 1000
C00166553 AR 4750
C00166926 AR 4500
C00167346 AR 5000
C00168864 AR 1000
C00169821 AR 10000
C00170258 AR 5000
C00172296 AR 5000
C00172775 AR 1000
